linesolver
iteration 1: energy = 24810753.601203 = 24810753.601205, xb = 348854.334243, voltage energy = 6164579.989070, gap = 30277624.9217887632548809
iteration 2: energy = 13946279.604953 = 13946279.604955, xb = 538158.816820, voltage energy = 21925498.201912, gap = 34795460.1732267588376999
iteration 3: energy = 8065931.221969 = 8065931.221971, xb = 393068.028368, voltage energy = 1563683.554374, gap = 8843478.7196100186556578
iteration 4: energy = 3787888.018984 = 3787888.018986, xb = 431930.714585, voltage energy = 1436361.569156, gap = 4360388.1589728156104684
iteration 5: energy = 2181108.865007 = 2181108.865009, xb = 390461.824759, voltage energy = 589796.995075, gap = 1989982.2105650932062417
iteration 6: energy = 1253978.573114 = 1253978.573116, xb = 402224.204265, voltage energy = 527149.517326, gap = 976679.6819110871292651
iteration 7: energy = 840563.237472 = 840563.237474, xb = 402294.002766, voltage energy = 469847.276290, gap = 505822.5082321386435069
iteration 8: energy = 595765.863041 = 595765.863042, xb = 391768.693736, voltage energy = 558703.897765, gap = 370932.3733358748722821
iteration 9: energy = 504750.283533 = 504750.283535, xb = 412054.974018, voltage energy = 763604.355017, gap = 444244.6905171849066392
iteration 10: energy = 443341.833168 = 443341.833169, xb = 400813.528492, voltage energy = 405426.390695, gap = 47141.1668808451504447
iteration 11: energy = 423118.555256 = 423118.555258, xb = 399075.505005, voltage energy = 401311.397687, gap = 26278.9429354375461116
iteration 12: energy = 415382.088617 = 415382.088619, xb = 407016.103474, voltage energy = 420000.609402, gap = 21350.4910725202062167
iteration 13: energy = 410107.197464 = 410107.197466, xb = 402258.037684, voltage energy = 402572.308962, gap = 8163.4310603128978983
iteration 14: energy = 407737.071497 = 407737.071499, xb = 403415.154049, voltage energy = 404516.068174, gap = 5422.8315754518262111
iteration 15: energy = 405174.376898 = 405174.376900, xb = 402244.551541, voltage energy = 406707.080918, gap = 7392.3547373872133903
iteration 16: energy = 404358.024101 = 404358.024103, xb = 402525.348299, voltage energy = 402544.346794, gap = 1851.6742983903386630
iteration 17: energy = 403650.288802 = 403650.288803, xb = 402815.240957, voltage energy = 402943.887373, gap = 963.6942632663995028
iteration 18: energy = 403182.229266 = 403182.229268, xb = 402602.604438, voltage energy = 402485.555636, gap = 462.5760286487056874
iteration 19: energy = 403005.809614 = 403005.809615, xb = 402787.339440, voltage energy = 402845.735090, gap = 276.8658255373593420
iteration 20: energy = 402897.554343 = 402897.554345, xb = 402899.515945, voltage energy = 403046.389831, gap = 144.9122864477685653
iteration 21: energy = 402825.097679 = 402825.097681, xb = 402799.639167, voltage energy = 402850.729003, gap = 76.5483498832327314
iteration 22: energy = 402808.733593 = 402808.733595, xb = 402722.897868, voltage energy = 402694.435033, gap = 57.3728926792973652
iteration 23: energy = 402780.775295 = 402780.775297, xb = 402788.257206, voltage energy = 402815.325240, gap = 19.5861255183699541
iteration 24: energy = 402774.629207 = 402774.629209, xb = 402761.616545, voltage energy = 402762.295010, gap = 13.6911292526056059
iteration 25: energy = 402770.053625 = 402770.053627, xb = 402756.930919, voltage energy = 402749.431994, gap = 5.6237816088832915
iteration 26: energy = 402767.278088 = 402767.278090, xb = 402748.346683, voltage energy = 402733.200747, gap = 3.7854718926828355
iteration 27: energy = 402766.268764 = 402766.268766, xb = 402763.027913, voltage energy = 402761.000451, gap = 1.2133910522097722
iteration 28: energy = 402765.931344 = 402765.931346, xb = 402770.855822, voltage energy = 402776.562718, gap = 0.7824208652018569
iteration 29: energy = 402765.758821 = 402765.758822, xb = 402768.129622, voltage energy = 402771.063460, gap = 0.5630379813956097
iteration 30: energy = 402765.643379 = 402765.643380, xb = 402763.973145, voltage energy = 402762.746182, gap = 0.4432719754404388
iteration 31: energy = 402765.355212 = 402765.355213, xb = 402752.619847, voltage energy = 402740.111526, gap = 0.2270452087977901
iteration 32: energy = 402765.297649 = 402765.297650, xb = 402764.822107, voltage energy = 402764.413781, gap = 0.0672177947126329
iteration 33: energy = 402765.268561 = 402765.268562, xb = 402767.880882, voltage energy = 402770.530944, gap = 0.0377412753296085
iteration 34: energy = 402765.254759 = 402765.254759, xb = 402762.257480, voltage energy = 402759.283331, gap = 0.0231300849118270
iteration 35: energy = 402765.248503 = 402765.248504, xb = 402764.171632, voltage energy = 402763.108218, gap = 0.0134572910028510
iteration 36: energy = 402765.241120 = 402765.241119, xb = 402765.390167, voltage energy = 402765.545776, gap = 0.0065615880303085
iteration 37: energy = 402765.239699 = 402765.239698, xb = 402764.211873, voltage energy = 402763.188276, gap = 0.0042276984895580
iteration 38: energy = 402765.238419 = 402765.238417, xb = 402764.696735, voltage energy = 402764.157805, gap = 0.0027522407472134
iteration 39: energy = 402765.237701 = 402765.237699, xb = 402765.184366, voltage energy = 402765.132940, gap = 0.0019072442664765
iteration 40: energy = 402765.237467 = 402765.237463, xb = 402764.995954, voltage energy = 402764.756065, gap = 0.0016202913830057
iteration 41: energy = 402765.237312 = 402765.237307, xb = 402765.243443, voltage energy = 402765.251041, gap = 0.0014619557769038
iteration 42: energy = 402765.236350 = 402765.236345, xb = 402765.331305, voltage energy = 402765.426735, gap = 0.0004702839651145
iteration 43: energy = 402765.236084 = 402765.236078, xb = 402765.170794, voltage energy = 402765.105697, gap = 0.0001875952584669
iteration 44: energy = 402765.236039 = 402765.236033, xb = 402765.114618, voltage energy = 402764.993423, gap = 0.0002191273961216
iteration 45: energy = 402765.236004 = 402765.235997, xb = 402765.147732, voltage energy = 402765.059569, gap = 0.0001012184657156
iteration 46: energy = 402765.235924 = 402765.235916, xb = 402765.226025, voltage energy = 402765.216150, gap = 0.0000156359747052
linesolver
iteration 1: energy = 24810753.601203 = 24810753.601205, xb = 348854.334243, voltage energy = 6164579.989070, gap = 30277624.9217887632548809
iteration 2: energy = 13946279.604953 = 13946279.604955, xb = 538158.816820, voltage energy = 21925498.201912, gap = 34795460.1732267588376999
iteration 3: energy = 8065931.221969 = 8065931.221971, xb = 393068.028368, voltage energy = 1563683.554374, gap = 8843478.7196100186556578
iteration 4: energy = 3787888.018984 = 3787888.018986, xb = 431930.714585, voltage energy = 1436361.569156, gap = 4360388.1589728156104684
iteration 5: energy = 2181108.865007 = 2181108.865009, xb = 390461.824759, voltage energy = 589796.995075, gap = 1989982.2105650932062417
iteration 6: energy = 1253978.573114 = 1253978.573116, xb = 402224.204265, voltage energy = 527149.517326, gap = 976679.6819110871292651
iteration 7: energy = 840563.237472 = 840563.237474, xb = 402294.002766, voltage energy = 469847.276290, gap = 505822.5082321386435069
iteration 8: energy = 595765.863041 = 595765.863042, xb = 391768.693736, voltage energy = 558703.897765, gap = 370932.3733358748722821
iteration 9: energy = 504750.283533 = 504750.283535, xb = 412054.974018, voltage energy = 763604.355017, gap = 444244.6905171849066392
iteration 10: energy = 443341.833168 = 443341.833169, xb = 400813.528492, voltage energy = 405426.390695, gap = 47141.1668808451504447
iteration 11: energy = 423118.555256 = 423118.555258, xb = 399075.505005, voltage energy = 401311.397687, gap = 26278.9429354375461116
iteration 12: energy = 415382.088617 = 415382.088619, xb = 407016.103474, voltage energy = 420000.609402, gap = 21350.4910725202062167
iteration 13: energy = 410107.197464 = 410107.197466, xb = 402258.037684, voltage energy = 402572.308962, gap = 8163.4310603128978983
iteration 14: energy = 407737.071497 = 407737.071499, xb = 403415.154049, voltage energy = 404516.068174, gap = 5422.8315754518262111
iteration 15: energy = 405174.376898 = 405174.376900, xb = 402244.551541, voltage energy = 406707.080918, gap = 7392.3547373872133903
iteration 16: energy = 404358.024101 = 404358.024103, xb = 402525.348299, voltage energy = 402544.346794, gap = 1851.6742983903386630
iteration 17: energy = 403650.288802 = 403650.288803, xb = 402815.240957, voltage energy = 402943.887373, gap = 963.6942632663995028
iteration 18: energy = 403182.229266 = 403182.229268, xb = 402602.604438, voltage energy = 402485.555636, gap = 462.5760286487056874
iteration 19: energy = 403005.809614 = 403005.809615, xb = 402787.339440, voltage energy = 402845.735090, gap = 276.8658255373593420
iteration 20: energy = 402897.554343 = 402897.554345, xb = 402899.515945, voltage energy = 403046.389831, gap = 144.9122864477685653
iteration 21: energy = 402825.097679 = 402825.097681, xb = 402799.639167, voltage energy = 402850.729003, gap = 76.5483498832327314
iteration 22: energy = 402808.733593 = 402808.733595, xb = 402722.897868, voltage energy = 402694.435033, gap = 57.3728926792973652
iteration 23: energy = 402780.775295 = 402780.775297, xb = 402788.257206, voltage energy = 402815.325240, gap = 19.5861255183699541
iteration 24: energy = 402774.629207 = 402774.629209, xb = 402761.616545, voltage energy = 402762.295010, gap = 13.6911292526056059
iteration 25: energy = 402770.053625 = 402770.053627, xb = 402756.930919, voltage energy = 402749.431994, gap = 5.6237816088832915
iteration 26: energy = 402767.278088 = 402767.278090, xb = 402748.346683, voltage energy = 402733.200747, gap = 3.7854718926828355
iteration 27: energy = 402766.268764 = 402766.268766, xb = 402763.027913, voltage energy = 402761.000451, gap = 1.2133910522097722
iteration 28: energy = 402765.931344 = 402765.931346, xb = 402770.855822, voltage energy = 402776.562718, gap = 0.7824208652018569
iteration 29: energy = 402765.758821 = 402765.758822, xb = 402768.129622, voltage energy = 402771.063460, gap = 0.5630379813956097
iteration 30: energy = 402765.643379 = 402765.643380, xb = 402763.973145, voltage energy = 402762.746182, gap = 0.4432719754404388
iteration 31: energy = 402765.355212 = 402765.355213, xb = 402752.619847, voltage energy = 402740.111526, gap = 0.2270452087977901
iteration 32: energy = 402765.297649 = 402765.297650, xb = 402764.822107, voltage energy = 402764.413781, gap = 0.0672177947126329
iteration 33: energy = 402765.268561 = 402765.268562, xb = 402767.880882, voltage energy = 402770.530944, gap = 0.0377412753296085
iteration 34: energy = 402765.254759 = 402765.254759, xb = 402762.257480, voltage energy = 402759.283331, gap = 0.0231300849118270
iteration 35: energy = 402765.248503 = 402765.248504, xb = 402764.171632, voltage energy = 402763.108218, gap = 0.0134572910028510
iteration 36: energy = 402765.241120 = 402765.241119, xb = 402765.390167, voltage energy = 402765.545776, gap = 0.0065615880303085
iteration 37: energy = 402765.239699 = 402765.239698, xb = 402764.211873, voltage energy = 402763.188276, gap = 0.0042276984895580
iteration 38: energy = 402765.238419 = 402765.238417, xb = 402764.696735, voltage energy = 402764.157805, gap = 0.0027522407472134
iteration 39: energy = 402765.237701 = 402765.237699, xb = 402765.184366, voltage energy = 402765.132940, gap = 0.0019072442664765
iteration 40: energy = 402765.237467 = 402765.237463, xb = 402764.995954, voltage energy = 402764.756065, gap = 0.0016202913830057
iteration 41: energy = 402765.237312 = 402765.237307, xb = 402765.243443, voltage energy = 402765.251041, gap = 0.0014619557769038
iteration 42: energy = 402765.236350 = 402765.236345, xb = 402765.331305, voltage energy = 402765.426735, gap = 0.0004702839651145
iteration 43: energy = 402765.236084 = 402765.236078, xb = 402765.170794, voltage energy = 402765.105697, gap = 0.0001875952584669
iteration 44: energy = 402765.236039 = 402765.236033, xb = 402765.114618, voltage energy = 402764.993423, gap = 0.0002191273961216
iteration 45: energy = 402765.236004 = 402765.235997, xb = 402765.147732, voltage energy = 402765.059569, gap = 0.0001012184657156
iteration 46: energy = 402765.235924 = 402765.235916, xb = 402765.226025, voltage energy = 402765.216150, gap = 0.0000156359747052
linesolver
iteration 1: energy = 24810753.601203 = 24810753.601205, xb = 348854.334243, voltage energy = 6164579.989070, gap = 30277624.9217887632548809
iteration 2: energy = 13946279.604953 = 13946279.604955, xb = 538158.816820, voltage energy = 21925498.201912, gap = 34795460.1732267588376999
iteration 3: energy = 8065931.221969 = 8065931.221971, xb = 393068.028368, voltage energy = 1563683.554374, gap = 8843478.7196100186556578
iteration 4: energy = 3787888.018984 = 3787888.018986, xb = 431930.714585, voltage energy = 1436361.569156, gap = 4360388.1589728156104684
iteration 5: energy = 2181108.865007 = 2181108.865009, xb = 390461.824759, voltage energy = 589796.995075, gap = 1989982.2105650932062417
iteration 6: energy = 1253978.573114 = 1253978.573116, xb = 402224.204265, voltage energy = 527149.517326, gap = 976679.6819110871292651
iteration 7: energy = 840563.237472 = 840563.237474, xb = 402294.002766, voltage energy = 469847.276290, gap = 505822.5082321386435069
iteration 8: energy = 595765.863041 = 595765.863042, xb = 391768.693736, voltage energy = 558703.897765, gap = 370932.3733358748722821
iteration 9: energy = 504750.283533 = 504750.283535, xb = 412054.974018, voltage energy = 763604.355017, gap = 444244.6905171849066392
iteration 10: energy = 443341.833168 = 443341.833169, xb = 400813.528492, voltage energy = 405426.390695, gap = 47141.1668808451504447
iteration 11: energy = 423118.555256 = 423118.555258, xb = 399075.505005, voltage energy = 401311.397687, gap = 26278.9429354375461116
iteration 12: energy = 415382.088617 = 415382.088619, xb = 407016.103474, voltage energy = 420000.609402, gap = 21350.4910725202062167
iteration 13: energy = 410107.197464 = 410107.197466, xb = 402258.037684, voltage energy = 402572.308962, gap = 8163.4310603128978983
iteration 14: energy = 407737.071497 = 407737.071499, xb = 403415.154049, voltage energy = 404516.068174, gap = 5422.8315754518262111
iteration 15: energy = 405174.376898 = 405174.376900, xb = 402244.551541, voltage energy = 406707.080918, gap = 7392.3547373872133903
iteration 16: energy = 404358.024101 = 404358.024103, xb = 402525.348299, voltage energy = 402544.346794, gap = 1851.6742983903386630
iteration 17: energy = 403650.288802 = 403650.288803, xb = 402815.240957, voltage energy = 402943.887373, gap = 963.6942632663995028
iteration 18: energy = 403182.229266 = 403182.229268, xb = 402602.604438, voltage energy = 402485.555636, gap = 462.5760286487056874
iteration 19: energy = 403005.809614 = 403005.809615, xb = 402787.339440, voltage energy = 402845.735090, gap = 276.8658255373593420
iteration 20: energy = 402897.554343 = 402897.554345, xb = 402899.515945, voltage energy = 403046.389831, gap = 144.9122864477685653
iteration 21: energy = 402825.097679 = 402825.097681, xb = 402799.639167, voltage energy = 402850.729003, gap = 76.5483498832327314
iteration 22: energy = 402808.733593 = 402808.733595, xb = 402722.897868, voltage energy = 402694.435033, gap = 57.3728926792973652
iteration 23: energy = 402780.775295 = 402780.775297, xb = 402788.257206, voltage energy = 402815.325240, gap = 19.5861255183699541
iteration 24: energy = 402774.629207 = 402774.629209, xb = 402761.616545, voltage energy = 402762.295010, gap = 13.6911292526056059
iteration 25: energy = 402770.053625 = 402770.053627, xb = 402756.930919, voltage energy = 402749.431994, gap = 5.6237816088832915
iteration 26: energy = 402767.278088 = 402767.278090, xb = 402748.346683, voltage energy = 402733.200747, gap = 3.7854718926828355
iteration 27: energy = 402766.268764 = 402766.268766, xb = 402763.027913, voltage energy = 402761.000451, gap = 1.2133910522097722
iteration 28: energy = 402765.931344 = 402765.931346, xb = 402770.855822, voltage energy = 402776.562718, gap = 0.7824208652018569
iteration 29: energy = 402765.758821 = 402765.758822, xb = 402768.129622, voltage energy = 402771.063460, gap = 0.5630379813956097
iteration 30: energy = 402765.643379 = 402765.643380, xb = 402763.973145, voltage energy = 402762.746182, gap = 0.4432719754404388
iteration 31: energy = 402765.355212 = 402765.355213, xb = 402752.619847, voltage energy = 402740.111526, gap = 0.2270452087977901
iteration 32: energy = 402765.297649 = 402765.297650, xb = 402764.822107, voltage energy = 402764.413781, gap = 0.0672177947126329
iteration 33: energy = 402765.268561 = 402765.268562, xb = 402767.880882, voltage energy = 402770.530944, gap = 0.0377412753296085
iteration 34: energy = 402765.254759 = 402765.254759, xb = 402762.257480, voltage energy = 402759.283331, gap = 0.0231300849118270
iteration 35: energy = 402765.248503 = 402765.248504, xb = 402764.171632, voltage energy = 402763.108218, gap = 0.0134572910028510
