linesolver 9.312849e-06 24400000 3.540 2.170
linesolver 9.312849e-06 24400000 3.520 2.130
linesolver 9.312849e-06 24400000 3.520 2.150
linesolver 9.312849e-06 24400000 3.440 2.070
linesolver 9.312849e-06 24400000 3.460 2.140
linesolver 9.312849e-06 24400000 3.450 2.090
linesolver 9.312849e-06 24400000 3.440 2.070
linesolver 9.312849e-06 24400000 3.440 2.070
linesolver 9.312849e-06 24400000 3.430 2.070
linesolver 9.312849e-06 24400000 3.490 2.090
treesolver 9.313064e-06 24400000 11.220 2.030
treesolver 9.313064e-06 24400000 11.220 2.030
treesolver 9.313064e-06 24400000 11.220 2.000
treesolver 9.313064e-06 24400000 11.260 1.990
treesolver 9.313064e-06 24400000 11.850 2.200
treesolver 9.313064e-06 24400000 11.210 1.980
treesolver 9.313064e-06 24400000 11.240 1.990
treesolver 9.313064e-06 24400000 11.220 2.010
treesolver 9.313064e-06 24400000 11.240 2.070
treesolver 9.313064e-06 24400000 11.220 2.010
reclinesolver 9.843595e-06 24100000 7.570 2.150
reclinesolver 9.843595e-06 24100000 7.570 2.090
reclinesolver 9.843595e-06 24100000 7.570 2.050
reclinesolver 9.843595e-06 24100000 7.560 2.090
reclinesolver 9.843595e-06 24100000 7.570 2.080
reclinesolver 9.843595e-06 24100000 7.570 2.110
reclinesolver 9.843595e-06 24100000 7.580 2.090
reclinesolver 9.843595e-06 24100000 7.570 2.100
reclinesolver 9.843595e-06 24100000 7.550 2.110
reclinesolver 9.843595e-06 24100000 7.570 2.070
rectreesolver 9.845130e-06 24200000 25.980 3.420
rectreesolver 9.845130e-06 24200000 25.980 3.460
rectreesolver 9.845130e-06 24200000 26.010 3.480
rectreesolver 9.845130e-06 24200000 25.940 3.450
rectreesolver 9.845130e-06 24200000 26.000 3.510
rectreesolver 9.845130e-06 24200000 26.040 3.460
rectreesolver 9.845130e-06 24200000 26.310 3.630
rectreesolver 9.845130e-06 24200000 25.990 3.450
rectreesolver 9.845130e-06 24200000 25.960 3.510
rectreesolver 9.845130e-06 24200000 26.050 3.500
