linesolver
iteration 1: energy = 9098.546705 = 9098.546705, xb = 38.484925, voltage energy = 543.211421, gap = 9564.7882761390792439
iteration 2: energy = 1953.617620 = 1953.617620, xb = 58.995003, voltage energy = 264.513406, gap = 2100.1410200934665227
iteration 3: energy = 546.655142 = 546.655142, xb = 83.748484, voltage energy = 193.141080, gap = 572.2992548021541097
iteration 4: energy = 210.731066 = 210.731066, xb = 79.298995, voltage energy = 111.641542, gap = 163.7746174242988673
iteration 5: energy = 127.791099 = 127.791099, xb = 76.450160, voltage energy = 80.930413, gap = 55.8211914748284102
iteration 6: energy = 93.277396 = 93.277396, xb = 78.833107, voltage energy = 80.836422, gap = 16.4476031681685839
iteration 7: energy = 88.267489 = 88.267489, xb = 77.816517, voltage energy = 77.914980, gap = 10.5494336814062422
iteration 8: energy = 87.276424 = 87.276424, xb = 77.592902, voltage energy = 77.328386, gap = 9.4190061712323541
iteration 9: energy = 79.461199 = 79.461199, xb = 77.869379, voltage energy = 77.801364, gap = 1.5238045221874614
iteration 10: energy = 78.211861 = 78.211861, xb = 78.059470, voltage energy = 78.133284, gap = 0.2262054273126495
iteration 11: energy = 78.038754 = 78.038754, xb = 77.931694, voltage energy = 77.866636, gap = 0.0420030157959843
iteration 12: energy = 78.013807 = 78.013807, xb = 78.003787, voltage energy = 78.006716, gap = 0.0129495058895941
iteration 13: energy = 78.006049 = 78.006049, xb = 78.002168, voltage energy = 78.001492, gap = 0.0032063936795765
iteration 14: energy = 78.003716 = 78.003716, xb = 78.019244, voltage energy = 78.035595, gap = 0.0008234569178853
iteration 15: energy = 78.003375 = 78.003375, xb = 77.996325, voltage energy = 77.989558, gap = 0.0002818605058650
iteration 16: energy = 78.003211 = 78.003211, xb = 77.993970, voltage energy = 77.984833, gap = 0.0001047014010140
iteration 17: energy = 78.003150 = 78.003150, xb = 78.001669, voltage energy = 78.000207, gap = 0.0000174649912026
iteration 18: energy = 78.003137 = 78.003137, xb = 78.003973, voltage energy = 78.004812, gap = 0.0000040081339421
iteration 19: energy = 78.003135 = 78.003135, xb = 78.003300, voltage energy = 78.003466, gap = 0.0000011477528545
iteration 20: energy = 78.003134 = 78.003134, xb = 78.003085, voltage energy = 78.003036, gap = 0.0000001962310421
iteration 21: energy = 78.003134 = 78.003134, xb = 78.003249, voltage energy = 78.003363, gap = 0.0000000687345079
iteration 22: energy = 78.003134 = 78.003134, xb = 78.003111, voltage energy = 78.003088, gap = 0.0000000231681696
iteration 23: energy = 78.003134 = 78.003134, xb = 78.003148, voltage energy = 78.003161, gap = 0.0000000060857843
linesolver
iteration 1: energy = 9098.546705 = 9098.546705, xb = 38.484925, voltage energy = 543.211421, gap = 9564.7882761390792439
iteration 2: energy = 1953.617620 = 1953.617620, xb = 58.995003, voltage energy = 264.513406, gap = 2100.1410200934665227
iteration 3: energy = 546.655142 = 546.655142, xb = 83.748484, voltage energy = 193.141080, gap = 572.2992548021541097
iteration 4: energy = 210.731066 = 210.731066, xb = 79.298995, voltage energy = 111.641542, gap = 163.7746174242988673
iteration 5: energy = 127.791099 = 127.791099, xb = 76.450160, voltage energy = 80.930413, gap = 55.8211914748284102
iteration 6: energy = 93.277396 = 93.277396, xb = 78.833107, voltage energy = 80.836422, gap = 16.4476031681685839
iteration 7: energy = 88.267489 = 88.267489, xb = 77.816517, voltage energy = 77.914980, gap = 10.5494336814062422
iteration 8: energy = 87.276424 = 87.276424, xb = 77.592902, voltage energy = 77.328386, gap = 9.4190061712323541
iteration 9: energy = 79.461199 = 79.461199, xb = 77.869379, voltage energy = 77.801364, gap = 1.5238045221874614
iteration 10: energy = 78.211861 = 78.211861, xb = 78.059470, voltage energy = 78.133284, gap = 0.2262054273126495
iteration 11: energy = 78.038754 = 78.038754, xb = 77.931694, voltage energy = 77.866636, gap = 0.0420030157959843
iteration 12: energy = 78.013807 = 78.013807, xb = 78.003787, voltage energy = 78.006716, gap = 0.0129495058895941
iteration 13: energy = 78.006049 = 78.006049, xb = 78.002168, voltage energy = 78.001492, gap = 0.0032063936795765
iteration 14: energy = 78.003716 = 78.003716, xb = 78.019244, voltage energy = 78.035595, gap = 0.0008234569178853
iteration 15: energy = 78.003375 = 78.003375, xb = 77.996325, voltage energy = 77.989558, gap = 0.0002818605058650
iteration 16: energy = 78.003211 = 78.003211, xb = 77.993970, voltage energy = 77.984833, gap = 0.0001047014010140
iteration 17: energy = 78.003150 = 78.003150, xb = 78.001669, voltage energy = 78.000207, gap = 0.0000174649912026
iteration 18: energy = 78.003137 = 78.003137, xb = 78.003973, voltage energy = 78.004812, gap = 0.0000040081339421
iteration 19: energy = 78.003135 = 78.003135, xb = 78.003300, voltage energy = 78.003466, gap = 0.0000011477528545
iteration 20: energy = 78.003134 = 78.003134, xb = 78.003085, voltage energy = 78.003036, gap = 0.0000001962310421
iteration 21: energy = 78.003134 = 78.003134, xb = 78.003249, voltage energy = 78.003363, gap = 0.0000000687345079
iteration 22: energy = 78.003134 = 78.003134, xb = 78.003111, voltage energy = 78.003088, gap = 0.0000000231681696
iteration 23: energy = 78.003134 = 78.003134, xb = 78.003148, voltage energy = 78.003161, gap = 0.0000000060857843
linesolver
iteration 1: energy = 9098.546705 = 9098.546705, xb = 38.484925, voltage energy = 543.211421, gap = 9564.7882761390792439
iteration 2: energy = 1953.617620 = 1953.617620, xb = 58.995003, voltage energy = 264.513406, gap = 2100.1410200934665227
iteration 3: energy = 546.655142 = 546.655142, xb = 83.748484, voltage energy = 193.141080, gap = 572.2992548021541097
iteration 4: energy = 210.731066 = 210.731066, xb = 79.298995, voltage energy = 111.641542, gap = 163.7746174242988673
iteration 5: energy = 127.791099 = 127.791099, xb = 76.450160, voltage energy = 80.930413, gap = 55.8211914748284102
iteration 6: energy = 93.277396 = 93.277396, xb = 78.833107, voltage energy = 80.836422, gap = 16.4476031681685839
iteration 7: energy = 88.267489 = 88.267489, xb = 77.816517, voltage energy = 77.914980, gap = 10.5494336814062422
iteration 8: energy = 87.276424 = 87.276424, xb = 77.592902, voltage energy = 77.328386, gap = 9.4190061712323541
iteration 9: energy = 79.461199 = 79.461199, xb = 77.869379, voltage energy = 77.801364, gap = 1.5238045221874614
iteration 10: energy = 78.211861 = 78.211861, xb = 78.059470, voltage energy = 78.133284, gap = 0.2262054273126495
iteration 11: energy = 78.038754 = 78.038754, xb = 77.931694, voltage energy = 77.866636, gap = 0.0420030157959843
iteration 12: energy = 78.013807 = 78.013807, xb = 78.003787, voltage energy = 78.006716, gap = 0.0129495058895941
iteration 13: energy = 78.006049 = 78.006049, xb = 78.002168, voltage energy = 78.001492, gap = 0.0032063936795765
iteration 14: energy = 78.003716 = 78.003716, xb = 78.019244, voltage energy = 78.035595, gap = 0.0008234569178853
iteration 15: energy = 78.003375 = 78.003375, xb = 77.996325, voltage energy = 77.989558, gap = 0.0002818605058650
iteration 16: energy = 78.003211 = 78.003211, xb = 77.993970, voltage energy = 77.984833, gap = 0.0001047014010140
iteration 17: energy = 78.003150 = 78.003150, xb = 78.001669, voltage energy = 78.000207, gap = 0.0000174649912026
iteration 18: energy = 78.003137 = 78.003137, xb = 78.003973, voltage energy = 78.004812, gap = 0.0000040081339421
iteration 19: energy = 78.003135 = 78.003135, xb = 78.003300, voltage energy = 78.003466, gap = 0.0000011477528545
iteration 20: energy = 78.003134 = 78.003134, xb = 78.003085, voltage energy = 78.003036, gap = 0.0000001962310421
iteration 21: energy = 78.003134 = 78.003134, xb = 78.003249, voltage energy = 78.003363, gap = 0.0000000687345079
iteration 22: energy = 78.003134 = 78.003134, xb = 78.003111, voltage energy = 78.003088, gap = 0.0000000231681696
iteration 23: energy = 78.003134 = 78.003134, xb = 78.003148, voltage energy = 78.003161, gap = 0.0000000060857843
linesolver
iteration 1: energy = 9098.546705 = 9098.546705, xb = 38.484925, voltage energy = 543.211421, gap = 9564.7882761390792439
iteration 2: energy = 1953.617620 = 1953.617620, xb = 58.995003, voltage energy = 264.513406, gap = 2100.1410200934665227
iteration 3: energy = 546.655142 = 546.655142, xb = 83.748484, voltage energy = 193.141080, gap = 572.2992548021541097
iteration 4: energy = 210.731066 = 210.731066, xb = 79.298995, voltage energy = 111.641542, gap = 163.7746174242988673
iteration 5: energy = 127.791099 = 127.791099, xb = 76.450160, voltage energy = 80.930413, gap = 55.8211914748284102
iteration 6: energy = 93.277396 = 93.277396, xb = 78.833107, voltage energy = 80.836422, gap = 16.4476031681685839
iteration 7: energy = 88.267489 = 88.267489, xb = 77.816517, voltage energy = 77.914980, gap = 10.5494336814062422
iteration 8: energy = 87.276424 = 87.276424, xb = 77.592902, voltage energy = 77.328386, gap = 9.4190061712323541
iteration 9: energy = 79.461199 = 79.461199, xb = 77.869379, voltage energy = 77.801364, gap = 1.5238045221874614
iteration 10: energy = 78.211861 = 78.211861, xb = 78.059470, voltage energy = 78.133284, gap = 0.2262054273126495
iteration 11: energy = 78.038754 = 78.038754, xb = 77.931694, voltage energy = 77.866636, gap = 0.0420030157959843
iteration 12: energy = 78.013807 = 78.013807, xb = 78.003787, voltage energy = 78.006716, gap = 0.0129495058895941
iteration 13: energy = 78.006049 = 78.006049, xb = 78.002168, voltage energy = 78.001492, gap = 0.0032063936795765
iteration 14: energy = 78.003716 = 78.003716, xb = 78.019244, voltage energy = 78.035595, gap = 0.0008234569178853
iteration 15: energy = 78.003375 = 78.003375, xb = 77.996325, voltage energy = 77.989558, gap = 0.0002818605058650
iteration 16: energy = 78.003211 = 78.003211, xb = 77.993970, voltage energy = 77.984833, gap = 0.0001047014010140
iteration 17: energy = 78.003150 = 78.003150, xb = 78.001669, voltage energy = 78.000207, gap = 0.0000174649912026
iteration 18: energy = 78.003137 = 78.003137, xb = 78.003973, voltage energy = 78.004812, gap = 0.0000040081339421
iteration 19: energy = 78.003135 = 78.003135, xb = 78.003300, voltage energy = 78.003466, gap = 0.0000011477528545
iteration 20: energy = 78.003134 = 78.003134, xb = 78.003085, voltage energy = 78.003036, gap = 0.0000001962310421
iteration 21: energy = 78.003134 = 78.003134, xb = 78.003249, voltage energy = 78.003363, gap = 0.0000000687345079
iteration 22: energy = 78.003134 = 78.003134, xb = 78.003111, voltage energy = 78.003088, gap = 0.0000000231681696
iteration 23: energy = 78.003134 = 78.003134, xb = 78.003148, voltage energy = 78.003161, gap = 0.0000000060857843
linesolver
iteration 1: energy = 9098.546705 = 9098.546705, xb = 38.484925, voltage energy = 543.211421, gap = 9564.7882761390792439
iteration 2: energy = 1953.617620 = 1953.617620, xb = 58.995003, voltage energy = 264.513406, gap = 2100.1410200934665227
iteration 3: energy = 546.655142 = 546.655142, xb = 83.748484, voltage energy = 193.141080, gap = 572.2992548021541097
iteration 4: energy = 210.731066 = 210.731066, xb = 79.298995, voltage energy = 111.641542, gap = 163.7746174242988673
iteration 5: energy = 127.791099 = 127.791099, xb = 76.450160, voltage energy = 80.930413, gap = 55.8211914748284102
iteration 6: energy = 93.277396 = 93.277396, xb = 78.833107, voltage energy = 80.836422, gap = 16.4476031681685839
iteration 7: energy = 88.267489 = 88.267489, xb = 77.816517, voltage energy = 77.914980, gap = 10.5494336814062422
iteration 8: energy = 87.276424 = 87.276424, xb = 77.592902, voltage energy = 77.328386, gap = 9.4190061712323541
iteration 9: energy = 79.461199 = 79.461199, xb = 77.869379, voltage energy = 77.801364, gap = 1.5238045221874614
