linesolver 7.281751e-06 10264320 2.910 0.950
linesolver 7.281751e-06 10264320 2.890 0.970
linesolver 7.281751e-06 10264320 2.890 0.960
linesolver 7.281751e-06 10264320 2.880 0.970
linesolver 7.281751e-06 10264320 2.890 0.960
linesolver 7.281751e-06 10264320 2.880 0.960
linesolver 7.281751e-06 10264320 2.880 0.980
linesolver 7.281751e-06 10264320 2.890 0.960
linesolver 7.281751e-06 10264320 2.900 0.970
linesolver 7.281751e-06 10264320 2.900 0.960
treesolver 7.281751e-06 10264320 5.230 0.890
treesolver 7.281751e-06 10264320 5.230 1.080
treesolver 7.281751e-06 10264320 5.240 0.850
treesolver 7.281751e-06 10264320 5.220 0.940
treesolver 7.281751e-06 10264320 5.240 0.900
treesolver 7.281751e-06 10264320 5.220 0.820
treesolver 7.281751e-06 10264320 5.230 0.820
treesolver 7.281751e-06 10264320 5.230 0.940
treesolver 7.281751e-06 10264320 5.230 0.920
treesolver 7.281751e-06 10264320 5.230 1.030
reclinesolver 7.926951e-06 9937728 3.430 0.990
reclinesolver 7.926951e-06 9937728 3.460 1.000
reclinesolver 7.926951e-06 9937728 3.440 0.960
reclinesolver 7.926951e-06 9937728 3.440 0.980
reclinesolver 7.926951e-06 9937728 3.510 0.980
reclinesolver 7.926951e-06 9937728 3.440 0.970
reclinesolver 7.926951e-06 9937728 3.430 0.980
reclinesolver 7.926951e-06 9937728 3.440 0.940
reclinesolver 7.926951e-06 9937728 3.430 0.960
reclinesolver 7.926951e-06 9937728 3.430 0.990
rectreesolver 7.926951e-06 9984384 9.860 1.300
rectreesolver 7.926951e-06 9984384 9.860 1.290
rectreesolver 7.926951e-06 9984384 9.850 1.290
rectreesolver 7.926951e-06 9984384 9.870 1.340
rectreesolver 7.926951e-06 9984384 9.860 1.290
rectreesolver 7.926951e-06 9984384 9.850 1.280
rectreesolver 7.926951e-06 9984384 9.850 1.280
rectreesolver 7.926951e-06 9984384 9.860 1.300
rectreesolver 7.926951e-06 9984384 9.860 1.320
rectreesolver 7.926951e-06 9984384 9.850 1.300
