linesolver
iteration 1: energy = 38026674.840344 = 38026674.840161, xb = 11733680.148265, voltage energy = 43104619.560448, gap = 57663934.1040790900588036
iteration 2: energy = 30643738.233932 = 30643738.233748, xb = 11319045.674300, voltage energy = 17651175.570272, gap = 25656822.4554189331829548
iteration 3: energy = 24914197.086137 = 24914197.085953, xb = 11147194.362155, voltage energy = 14196241.775938, gap = 16816050.1375814750790596
iteration 4: energy = 21203884.858308 = 21203884.858124, xb = 11062212.468301, voltage energy = 13292430.067642, gap = 12371889.9891641177237034
iteration 5: energy = 17012659.887893 = 17012659.887708, xb = 11017338.612361, voltage energy = 12716287.643206, gap = 7694270.3061920013278723
iteration 6: energy = 15011031.727244 = 15011031.727059, xb = 10961011.804713, voltage energy = 12033141.173387, gap = 5122149.2910213470458984
iteration 7: energy = 13218853.327511 = 13218853.327325, xb = 10941850.082335, voltage energy = 11863943.914542, gap = 3199097.0771961994469166
iteration 8: energy = 12501257.999523 = 12501257.999337, xb = 10920898.664162, voltage energy = 11928553.340496, gap = 2588014.0115086715668440
iteration 9: energy = 12112324.821341 = 12112324.821154, xb = 10909741.996384, voltage energy = 11453085.512538, gap = 1745926.3409241251647472
iteration 10: energy = 11817506.892161 = 11817506.891973, xb = 10899221.322925, voltage energy = 11312213.744204, gap = 1331277.9903264455497265
iteration 11: energy = 11438128.268611 = 11438128.268424, xb = 10887865.824636, voltage energy = 11258231.306516, gap = 920627.9256677348166704
iteration 12: energy = 11293555.892802 = 11293555.892613, xb = 10878836.151345, voltage energy = 11032966.865369, gap = 568850.4552910812199116
iteration 13: energy = 11123060.951144 = 11123060.950954, xb = 10874565.405474, voltage energy = 11099985.825702, gap = 473915.9657088089734316
iteration 14: energy = 11059223.977730 = 11059223.977538, xb = 10870494.521183, voltage energy = 10963193.209687, gap = 281428.1448599416762590
iteration 15: energy = 10991602.204776 = 10991602.204583, xb = 10874433.053199, voltage energy = 10935763.806070, gap = 178499.9042562656104565
iteration 16: energy = 10954821.404884 = 10954821.404692, xb = 10865063.174132, voltage energy = 10904914.423013, gap = 129609.4794414862990379
iteration 17: energy = 10926935.912737 = 10926935.912543, xb = 10863294.928326, voltage energy = 10892160.349916, gap = 92506.4058066178113222
iteration 18: energy = 10909783.248193 = 10909783.247998, xb = 10861717.312362, voltage energy = 10891277.614657, gap = 77626.2379304561764002
iteration 19: energy = 10892006.514185 = 10892006.513989, xb = 10859524.394203, voltage energy = 10877292.990476, gap = 50250.7160597406327724
iteration 20: energy = 10882560.019374 = 10882560.019178, xb = 10858861.258779, voltage energy = 10870283.672410, gap = 35121.1740309931337833
iteration 21: energy = 10876159.629017 = 10876159.628821, xb = 10857200.980222, voltage energy = 10865908.514068, gap = 27666.1824442669749260
iteration 22: energy = 10870892.819773 = 10870892.819574, xb = 10856664.558063, voltage energy = 10866317.954484, gap = 23881.6579322554171085
iteration 23: energy = 10866933.373966 = 10866933.373765, xb = 10857035.921583, voltage energy = 10863355.320758, gap = 16216.8513567410409451
iteration 24: energy = 10862982.710929 = 10862982.710727, xb = 10856492.872092, voltage energy = 10862133.950826, gap = 12130.9173698313534260
iteration 25: energy = 10861471.960013 = 10861471.959808, xb = 10855613.222110, voltage energy = 10858176.255061, gap = 8421.7706500981003046
