linesolver 6.806839e-06 40000000 15.450 5.330
linesolver 6.806839e-06 40000000 15.420 5.340
linesolver 6.806839e-06 40000000 15.480 5.360
linesolver 6.806839e-06 40000000 15.470 5.320
linesolver 6.806839e-06 40000000 15.540 5.330
linesolver 6.806839e-06 40000000 15.430 5.340
linesolver 6.806839e-06 40000000 15.470 5.370
linesolver 6.806839e-06 40000000 15.440 5.330
linesolver 6.806839e-06 40000000 15.520 5.350
linesolver 6.806839e-06 40000000 15.560 5.370
treesolver 6.806839e-06 40000000 34.010 5.280
treesolver 6.806839e-06 40000000 33.960 5.220
treesolver 6.806839e-06 40000000 34.110 5.260
treesolver 6.806839e-06 40000000 34.070 5.270
treesolver 6.806839e-06 40000000 34.040 5.260
treesolver 6.806839e-06 40000000 33.990 5.260
treesolver 6.806839e-06 40000000 34.140 5.450
treesolver 6.806839e-06 40000000 34.040 5.280
treesolver 6.806839e-06 40000000 34.300 5.290
treesolver 6.806839e-06 40000000 34.100 5.280
reclinesolver 8.658814e-06 35000000 17.760 5.020
reclinesolver 8.658814e-06 35000000 17.800 5.040
reclinesolver 8.658814e-06 35000000 17.930 5.120
reclinesolver 8.658814e-06 35000000 18.160 5.100
reclinesolver 8.658814e-06 35000000 18.870 5.230
reclinesolver 8.658814e-06 35000000 20.070 5.550
reclinesolver 8.658814e-06 35000000 20.400 5.690
reclinesolver 8.658814e-06 35000000 20.450 5.680
reclinesolver 8.658814e-06 35000000 20.910 5.870
reclinesolver 8.658814e-06 35000000 21.140 5.870
rectreesolver 8.658814e-06 35500000 59.750 11.720
rectreesolver 8.658814e-06 35500000 59.030 11.330
rectreesolver 8.658814e-06 35500000 59.670 11.500
rectreesolver 8.658814e-06 35500000 60.140 11.550
rectreesolver 8.658814e-06 35500000 56.310 11.020
rectreesolver 8.658814e-06 35500000 55.470 10.830
rectreesolver 8.658814e-06 35500000 56.580 10.990
rectreesolver 8.658814e-06 35500000 57.760 11.260
rectreesolver 8.658814e-06 35500000 49.580 10.130
rectreesolver 8.658814e-06 35500000 48.310 9.680
