linesolver
iteration 1: energy = 184824.062875 = 184824.062873, xb = 166825.515948, voltage energy = 369256.279923, gap = 220429.3109003239951562
iteration 2: energy = 137654.984209 = 137654.984208, xb = 123682.367701, voltage energy = 175149.675426, gap = 65439.9242323435610160
iteration 3: energy = 121473.020227 = 121473.020225, xb = 113113.570084, voltage energy = 130766.226477, gap = 26012.1065349724376574
iteration 4: energy = 114593.384415 = 114593.384413, xb = 109953.795088, voltage energy = 116879.678469, gap = 11565.4727054696122650
iteration 5: energy = 111476.221363 = 111476.221361, xb = 108990.287663, voltage energy = 112068.869402, gap = 5564.5154369038791629
iteration 6: energy = 109951.795140 = 109951.795139, xb = 108624.376300, voltage energy = 110051.079559, gap = 2754.1220978350320365
iteration 7: energy = 109181.646621 = 109181.646619, xb = 108484.816211, voltage energy = 109159.756952, gap = 1371.7711502700112760
iteration 8: energy = 108795.495741 = 108795.495739, xb = 108434.561574, voltage energy = 108766.017393, gap = 692.3899832234892529
iteration 9: energy = 108602.582331 = 108602.582330, xb = 108415.718604, voltage energy = 108583.373098, gap = 354.5182201229326893
iteration 10: energy = 108502.987159 = 108502.987158, xb = 108417.644008, voltage energy = 108515.043051, gap = 182.7421921162749641
iteration 11: energy = 108455.347961 = 108455.347959, xb = 108405.365072, voltage energy = 108455.479551, gap = 100.0973660754243610
iteration 12: energy = 108427.661037 = 108427.661035, xb = 108404.149959, voltage energy = 108433.908617, gap = 53.2697341830789810
iteration 13: energy = 108413.024832 = 108413.024830, xb = 108400.637627, voltage energy = 108416.642991, gap = 28.3925663909612922
iteration 14: energy = 108405.097980 = 108405.097979, xb = 108397.673575, voltage energy = 108404.992684, gap = 14.7435124087060103
iteration 15: energy = 108400.683274 = 108400.683273, xb = 108396.773337, voltage energy = 108400.052913, gap = 7.1895109021716053
iteration 16: energy = 108398.721473 = 108398.721471, xb = 108395.981167, voltage energy = 108396.921558, gap = 3.6806957588269142
iteration 17: energy = 108397.622231 = 108397.622229, xb = 108397.879151, voltage energy = 108400.010209, gap = 1.8741360843996517
iteration 18: energy = 108397.254980 = 108397.254978, xb = 108397.434718, voltage energy = 108398.859639, gap = 1.2451811667706352
iteration 19: energy = 108396.780217 = 108396.780215, xb = 108396.318407, voltage energy = 108396.331745, gap = 0.4751468759932322
iteration 20: energy = 108396.639844 = 108396.639842, xb = 108396.606209, voltage energy = 108396.816661, gap = 0.2440846235549543
iteration 21: energy = 108396.559948 = 108396.559946, xb = 108396.523672, voltage energy = 108396.599236, gap = 0.1118392816570122
iteration 22: energy = 108396.528265 = 108396.528263, xb = 108396.566404, voltage energy = 108396.661438, gap = 0.0568922560632927
iteration 23: energy = 108396.508967 = 108396.508965, xb = 108396.460182, voltage energy = 108396.435849, gap = 0.0244505349983228
iteration 24: energy = 108396.501752 = 108396.501749, xb = 108396.467467, voltage energy = 108396.446066, gap = 0.0128819059464149
iteration 25: energy = 108396.496705 = 108396.496702, xb = 108396.527826, voltage energy = 108396.563835, gap = 0.0048848183796508
iteration 26: energy = 108396.495226 = 108396.495223, xb = 108396.526297, voltage energy = 108396.559480, gap = 0.0021086144115543
iteration 27: energy = 108396.494644 = 108396.494641, xb = 108396.495735, voltage energy = 108396.497991, gap = 0.0011612093076110
iteration 28: energy = 108396.494339 = 108396.494335, xb = 108396.479926, voltage energy = 108396.466165, gap = 0.0006477176939370
iteration 29: energy = 108396.494128 = 108396.494125, xb = 108396.494639, voltage energy = 108396.495447, gap = 0.0002937821700471
iteration 30: energy = 108396.494035 = 108396.494032, xb = 108396.491713, voltage energy = 108396.489537, gap = 0.0001419757900294
iteration 31: energy = 108396.493987 = 108396.493983, xb = 108396.496854, voltage energy = 108396.499784, gap = 0.0000592690776102
iteration 32: energy = 108396.493970 = 108396.493966, xb = 108396.495833, voltage energy = 108396.497731, gap = 0.0000311275362037
iteration 33: energy = 108396.493960 = 108396.493957, xb = 108396.493988, voltage energy = 108396.494037, gap = 0.0000167793477885
iteration 34: energy = 108396.493956 = 108396.493952, xb = 108396.493135, voltage energy = 108396.492325, gap = 0.0000078669254435
iteration 35: energy = 108396.493954 = 108396.493950, xb = 108396.494323, voltage energy = 108396.494700, gap = 0.0000047694484238
iteration 36: energy = 108396.493953 = 108396.493949, xb = 108396.494590, voltage energy = 108396.495235, gap = 0.0000035737321014
iteration 37: energy = 108396.493952 = 108396.493948, xb = 108396.493111, voltage energy = 108396.492274, gap = 0.0000010013754945
iteration 38: energy = 108396.493951 = 108396.493947, xb = 108396.493458, voltage energy = 108396.492970, gap = 0.0000006266200216
iteration 39: energy = 108396.493951 = 108396.493947, xb = 108396.493994, voltage energy = 108396.494041, gap = 0.0000001746957423
iteration 40: energy = 108396.493951 = 108396.493947, xb = 108396.494101, voltage energy = 108396.494254, gap = 0.0000000976142474
iteration 41: energy = 108396.493951 = 108396.493947, xb = 108396.493932, voltage energy = 108396.493916, gap = 0.0000000419386197
iteration 42: energy = 108396.493951 = 108396.493947, xb = 108396.493814, voltage energy = 108396.493681, gap = 0.0000000178988557
iteration 43: energy = 108396.493951 = 108396.493947, xb = 108396.493923, voltage energy = 108396.493898, gap = 0.0000000109721441
iteration 44: energy = 108396.493951 = 108396.493947, xb = 108396.493907, voltage energy = 108396.493868, gap = 0.0000000050931703
iteration 45: energy = 108396.493951 = 108396.493947, xb = 108396.493928, voltage energy = 108396.493908, gap = 0.0000000027503120
iteration 46: energy = 108396.493951 = 108396.493947, xb = 108396.493941, voltage energy = 108396.493935, gap = 0.0000000034779077
