linesolver 2.977521e-06 20000000 12.090 2.990
linesolver 2.977521e-06 20000000 12.080 2.990
linesolver 2.977521e-06 20000000 12.140 2.980
linesolver 2.977521e-06 20000000 12.080 2.990
linesolver 2.977521e-06 20000000 12.100 3.000
linesolver 2.977521e-06 20000000 12.070 2.980
linesolver 2.977521e-06 20000000 12.110 3.000
linesolver 2.977521e-06 20000000 12.160 3.030
linesolver 2.977521e-06 20000000 12.150 2.980
linesolver 2.977521e-06 20000000 12.120 2.990
treesolver 2.977521e-06 20000000 20.230 2.910
treesolver 2.977521e-06 20000000 20.220 2.910
treesolver 2.977521e-06 20000000 20.220 2.910
treesolver 2.977521e-06 20000000 20.190 2.910
treesolver 2.977521e-06 20000000 20.200 2.920
treesolver 2.977521e-06 20000000 20.190 2.900
treesolver 2.977521e-06 20000000 20.200 2.930
treesolver 2.977521e-06 20000000 20.170 2.930
treesolver 2.977521e-06 20000000 20.200 2.900
treesolver 2.977521e-06 20000000 20.230 2.940
reclinesolver 7.157296e-06 18000000 13.010 2.980
reclinesolver 7.157296e-06 18000000 12.960 2.960
reclinesolver 7.157296e-06 18000000 12.940 2.950
reclinesolver 7.157296e-06 18000000 12.990 2.940
reclinesolver 7.157296e-06 18000000 12.930 2.930
reclinesolver 7.157296e-06 18000000 12.950 2.960
reclinesolver 7.157296e-06 18000000 12.970 2.950
reclinesolver 7.157296e-06 18000000 12.940 2.930
reclinesolver 7.157296e-06 18000000 12.960 2.960
reclinesolver 7.157296e-06 18000000 12.960 2.960
rectreesolver 7.157296e-06 18500000 33.820 6.810
rectreesolver 7.157296e-06 18500000 33.830 6.790
rectreesolver 7.157296e-06 18500000 33.840 6.820
rectreesolver 7.157296e-06 18500000 33.840 6.760
rectreesolver 7.157296e-06 18500000 33.790 6.800
rectreesolver 7.157296e-06 18500000 35.630 7.640
rectreesolver 7.157296e-06 18500000 33.940 6.790
rectreesolver 7.157296e-06 18500000 33.880 6.820
rectreesolver 7.157296e-06 18500000 33.870 6.840
rectreesolver 7.157296e-06 18500000 33.890 6.810
