linesolver 2.925354e-06 2188076 0.720 0.250
linesolver 2.925354e-06 2188076 0.730 0.230
linesolver 2.925354e-06 2188076 0.720 0.220
linesolver 2.925354e-06 2188076 0.740 0.230
linesolver 2.925354e-06 2188076 0.770 0.280
linesolver 2.925354e-06 2188076 0.730 0.240
linesolver 2.925354e-06 2188076 0.720 0.250
linesolver 2.925354e-06 2188076 0.740 0.260
linesolver 2.925354e-06 2188076 0.720 0.250
linesolver 2.925354e-06 2188076 0.720 0.230
treesolver 2.925354e-06 2188076 1.390 0.240
treesolver 2.925354e-06 2188076 1.420 0.240
treesolver 2.925354e-06 2188076 1.420 0.240
treesolver 2.925354e-06 2188076 1.420 0.230
treesolver 2.925354e-06 2188076 1.430 0.210
treesolver 2.925354e-06 2188076 1.440 0.260
treesolver 2.925354e-06 2188076 1.440 0.240
treesolver 2.925354e-06 2188076 1.450 0.240
treesolver 2.925354e-06 2188076 1.450 0.230
treesolver 2.925354e-06 2188076 1.440 0.240
reclinesolver 7.655760e-06 1989160 0.950 0.260
reclinesolver 7.655760e-06 1989160 0.950 0.230
reclinesolver 7.655760e-06 1989160 0.940 0.250
reclinesolver 7.655760e-06 1989160 0.940 0.220
reclinesolver 7.655760e-06 1989160 0.940 0.240
reclinesolver 7.655760e-06 1989160 0.940 0.240
reclinesolver 7.655760e-06 1989160 0.950 0.230
reclinesolver 7.655760e-06 1989160 0.960 0.260
reclinesolver 7.655760e-06 1989160 0.940 0.240
reclinesolver 7.655760e-06 1989160 0.950 0.240
rectreesolver 7.655760e-06 2038889 2.940 0.350
rectreesolver 7.655760e-06 2038889 2.970 0.340
rectreesolver 7.655760e-06 2038889 3.090 0.370
rectreesolver 7.655760e-06 2038889 3.080 0.360
rectreesolver 7.655760e-06 2038889 3.070 0.360
rectreesolver 7.655760e-06 2038889 3.080 0.360
rectreesolver 7.655760e-06 2038889 3.130 0.400
rectreesolver 7.655760e-06 2038889 3.130 0.370
rectreesolver 7.655760e-06 2038889 3.360 0.370
rectreesolver 7.655760e-06 2038889 2.960 0.350
