linesolver 7.369524e-06 400000 0.150 0.060
linesolver 7.369524e-06 400000 0.170 0.060
linesolver 7.369524e-06 400000 0.160 0.050
linesolver 7.369524e-06 400000 0.160 0.070
linesolver 7.369524e-06 400000 0.150 0.050
linesolver 7.369524e-06 400000 0.150 0.050
linesolver 7.369524e-06 400000 0.140 0.050
linesolver 7.369524e-06 400000 0.150 0.060
linesolver 7.369524e-06 400000 0.150 0.060
linesolver 7.369524e-06 400000 0.160 0.050
treesolver 7.369524e-06 400000 0.320 0.070
treesolver 7.369524e-06 400000 0.320 0.060
treesolver 7.369524e-06 400000 0.320 0.060
treesolver 7.369524e-06 400000 0.320 0.060
treesolver 7.369524e-06 400000 0.320 0.060
treesolver 7.369524e-06 400000 0.310 0.050
treesolver 7.369524e-06 400000 0.310 0.050
treesolver 7.369524e-06 400000 0.310 0.050
treesolver 7.369524e-06 400000 0.330 0.050
treesolver 7.369524e-06 400000 0.310 0.050
reclinesolver 7.369524e-06 300000 0.250 0.050
reclinesolver 7.369524e-06 300000 0.240 0.060
reclinesolver 7.369524e-06 300000 0.230 0.060
reclinesolver 7.369524e-06 300000 0.230 0.050
reclinesolver 7.369524e-06 300000 0.230 0.050
reclinesolver 7.369524e-06 300000 0.230 0.050
reclinesolver 7.369524e-06 300000 0.230 0.040
reclinesolver 7.369524e-06 300000 0.230 0.060
reclinesolver 7.369524e-06 300000 0.240 0.050
reclinesolver 7.369524e-06 300000 0.240 0.040
rectreesolver 7.369524e-06 400000 0.780 0.090
rectreesolver 7.369524e-06 400000 0.780 0.100
rectreesolver 7.369524e-06 400000 0.780 0.090
rectreesolver 7.369524e-06 400000 0.780 0.100
rectreesolver 7.369524e-06 400000 0.840 0.130
rectreesolver 7.369524e-06 400000 0.870 0.110
rectreesolver 7.369524e-06 400000 0.780 0.090
rectreesolver 7.369524e-06 400000 0.780 0.100
rectreesolver 7.369524e-06 400000 0.790 0.100
rectreesolver 7.369524e-06 400000 0.800 0.110
