linesolver
iteration 1: energy = 24950.829292 = 24950.829292, xb = 13617.598414, voltage energy = 18638.929454, gap = 16354.5619181103356823
iteration 2: energy = 21476.390810 = 21476.390810, xb = 13414.901915, voltage energy = 15423.495388, gap = 10070.0823673712711752
iteration 3: energy = 19183.670990 = 19183.670990, xb = 13289.732632, voltage energy = 14658.625640, gap = 7262.8313655024339823
iteration 4: energy = 17139.039514 = 17139.039514, xb = 13239.006980, voltage energy = 14366.179310, gap = 5027.2048655934795534
iteration 5: energy = 15931.612617 = 15931.612617, xb = 13190.603579, voltage energy = 13995.122160, gap = 3545.5276184092108451
iteration 6: energy = 15398.235540 = 15398.235540, xb = 13165.167433, voltage energy = 13519.304338, gap = 2587.2050122870550695
iteration 7: energy = 14791.381412 = 14791.381412, xb = 13158.040169, voltage energy = 13483.709354, gap = 1959.0104282821012021
iteration 8: energy = 14579.511357 = 14579.511357, xb = 13137.508247, voltage energy = 13374.365477, gap = 1678.8603394446308812
iteration 9: energy = 14349.742667 = 14349.742667, xb = 13126.740867, voltage energy = 13291.437173, gap = 1387.6981067639990215
iteration 10: energy = 13559.794414 = 13559.794414, xb = 13123.283024, voltage energy = 13218.481368, gap = 531.7097339199681301
iteration 11: energy = 13436.428568 = 13436.428568, xb = 13121.062339, voltage energy = 13197.842957, gap = 392.1468472823453340
iteration 12: energy = 13334.836631 = 13334.836631, xb = 13117.006896, voltage energy = 13215.401563, gap = 316.2244028409932071
iteration 13: energy = 13291.158859 = 13291.158859, xb = 13111.056743, voltage energy = 13205.351195, gap = 274.3965678804979689
iteration 14: energy = 13251.709263 = 13251.709263, xb = 13107.102466, voltage energy = 13138.660667, gap = 176.1649976729022455
iteration 15: energy = 13228.145570 = 13228.145570, xb = 13109.912571, voltage energy = 13140.151897, gap = 148.4723257864334300
iteration 16: energy = 13208.963776 = 13208.963776, xb = 13106.817542, voltage energy = 13134.487495, gap = 129.8161865513066004
iteration 17: energy = 13196.505879 = 13196.505879, xb = 13104.802173, voltage energy = 13116.189561, gap = 103.0910941478741734
iteration 18: energy = 13170.290778 = 13170.290778, xb = 13103.036237, voltage energy = 13114.466432, gap = 78.6847370086215960
iteration 19: energy = 13143.764538 = 13143.764538, xb = 13102.144940, voltage energy = 13117.544001, gap = 57.0186594706119649
iteration 20: energy = 13139.570416 = 13139.570416, xb = 13101.415018, voltage energy = 13106.501341, gap = 43.2417220910683682
iteration 21: energy = 13134.232599 = 13134.232599, xb = 13100.040848, voltage energy = 13109.781246, gap = 43.9321477644516563
iteration 22: energy = 13130.841571 = 13130.841571, xb = 13101.086768, voltage energy = 13104.497234, gap = 33.1652677934016538
iteration 23: energy = 13126.388032 = 13126.388032, xb = 13101.265807, voltage energy = 13104.825049, gap = 28.6814680975876399
iteration 24: energy = 13125.266279 = 13125.266279, xb = 13100.360206, voltage energy = 13101.854444, gap = 26.4003113003382168
iteration 25: energy = 13121.330766 = 13121.330766, xb = 13100.820393, voltage energy = 13102.930981, gap = 22.6209606996526418
iteration 26: energy = 13118.816220 = 13118.816220, xb = 13100.442922, voltage energy = 13101.960256, gap = 19.8906316085522121
iteration 27: energy = 13118.242958 = 13118.242958, xb = 13099.839055, voltage energy = 13100.770288, gap = 19.3351360464130266
iteration 28: energy = 13117.685159 = 13117.685159, xb = 13100.222943, voltage energy = 13101.027501, gap = 18.2667735527957120
iteration 29: energy = 13117.254960 = 13117.254960, xb = 13100.077066, voltage energy = 13100.686304, gap = 17.7871331509650190
iteration 30: energy = 13117.026689 = 13117.026689, xb = 13100.008680, voltage energy = 13100.613786, gap = 17.6231146550544509
iteration 31: energy = 13116.666577 = 13116.666577, xb = 13099.652050, voltage energy = 13099.839733, gap = 17.2022096331947978
iteration 32: energy = 13116.544132 = 13116.544132, xb = 13099.920325, voltage energy = 13100.245965, gap = 16.9494469321580254
iteration 33: energy = 13116.442300 = 13116.442300, xb = 13099.841800, voltage energy = 13100.077329, gap = 16.8360285455073608
iteration 34: energy = 13104.261110 = 13104.261110, xb = 13099.509163, voltage energy = 13099.528228, gap = 4.7710118796621828
iteration 35: energy = 13104.080694 = 13104.080694, xb = 13099.840046, voltage energy = 13100.063493, gap = 4.4640949277327309
iteration 36: energy = 13100.958905 = 13100.958905, xb = 13099.453904, voltage energy = 13100.452124, gap = 2.5032206276100624
iteration 37: energy = 13100.125473 = 13100.125473, xb = 13099.812603, voltage energy = 13099.982680, gap = 0.4829477494149614
iteration 38: energy = 13099.872182 = 13099.872182, xb = 13099.757041, voltage energy = 13099.879436, gap = 0.2375358164736099
iteration 39: energy = 13099.835952 = 13099.835952, xb = 13099.693614, voltage energy = 13099.716468, gap = 0.1651913766490907
iteration 40: energy = 13099.816397 = 13099.816397, xb = 13099.900844, voltage energy = 13100.149136, gap = 0.1638451134385832
iteration 41: energy = 13099.804136 = 13099.804136, xb = 13099.664529, voltage energy = 13099.654394, gap = 0.1294724874260282
iteration 42: energy = 13099.733455 = 13099.733455, xb = 13099.671245, voltage energy = 13099.672131, gap = 0.0630973908173473
iteration 43: energy = 13099.721038 = 13099.721038, xb = 13099.706241, voltage energy = 13099.734404, gap = 0.0429606453799352
iteration 44: energy = 13099.716596 = 13099.716596, xb = 13099.705692, voltage energy = 13099.727738, gap = 0.0329490866843116
iteration 45: energy = 13099.706785 = 13099.706785, xb = 13099.635434, voltage energy = 13099.587632, gap = 0.0235494675998780
iteration 46: energy = 13099.700202 = 13099.700202, xb = 13099.690898, voltage energy = 13099.696086, gap = 0.0144921062747017
iteration 47: energy = 13099.698132 = 13099.698132, xb = 13099.684927, voltage energy = 13099.683896, gap = 0.0121727856312646
iteration 48: energy = 13099.696665 = 13099.696665, xb = 13099.692397, voltage energy = 13099.697989, gap = 0.0098610821296461
iteration 49: energy = 13099.694731 = 13099.694731, xb = 13099.699593, voltage energy = 13099.712264, gap = 0.0078100170303514
iteration 50: energy = 13099.692132 = 13099.692132, xb = 13099.693104, voltage energy = 13099.698975, gap = 0.0048974926467054
iteration 51: energy = 13099.691457 = 13099.691457, xb = 13099.686397, voltage energy = 13099.685687, gap = 0.0043506408346730
iteration 52: energy = 13099.690732 = 13099.690732, xb = 13099.692228, voltage energy = 13099.696929, gap = 0.0032055255651358
iteration 53: energy = 13099.690533 = 13099.690533, xb = 13099.697422, voltage energy = 13099.707261, gap = 0.0029498151670850
iteration 54: energy = 13099.690381 = 13099.690380, xb = 13099.688019, voltage energy = 13099.688393, gap = 0.0027347081686457
iteration 55: energy = 13099.690115 = 13099.690115, xb = 13099.686621, voltage energy = 13099.685530, gap = 0.0024031934935920
iteration 56: energy = 13099.688651 = 13099.688651, xb = 13099.682530, voltage energy = 13099.677708, gap = 0.0012991466646781
iteration 57: energy = 13099.688184 = 13099.688183, xb = 13099.686913, voltage energy = 13099.686142, gap = 0.0004990659745090
iteration 58: energy = 13099.688094 = 13099.688094, xb = 13099.695026, voltage energy = 13099.702317, gap = 0.0003598110288294
iteration 59: energy = 13099.688061 = 13099.688061, xb = 13099.691873, voltage energy = 13099.696547, gap = 0.0008629952026240
iteration 60: energy = 13099.688033 = 13099.688033, xb = 13099.689439, voltage energy = 13099.691109, gap = 0.0002627436952025
linesolver
iteration 1: energy = 24950.829292 = 24950.829292, xb = 13617.598414, voltage energy = 18638.929454, gap = 16354.5619181103356823
iteration 2: energy = 21476.390810 = 21476.390810, xb = 13414.901915, voltage energy = 15423.495388, gap = 10070.0823673712711752
iteration 3: energy = 19183.670990 = 19183.670990, xb = 13289.732632, voltage energy = 14658.625640, gap = 7262.8313655024339823
iteration 4: energy = 17139.039514 = 17139.039514, xb = 13239.006980, voltage energy = 14366.179310, gap = 5027.2048655934795534
iteration 5: energy = 15931.612617 = 15931.612617, xb = 13190.603579, voltage energy = 13995.122160, gap = 3545.5276184092108451
iteration 6: energy = 15398.235540 = 15398.235540, xb = 13165.167433, voltage energy = 13519.304338, gap = 2587.2050122870550695
iteration 7: energy = 14791.381412 = 14791.381412, xb = 13158.040169, voltage energy = 13483.709354, gap = 1959.0104282821012021
iteration 8: energy = 14579.511357 = 14579.511357, xb = 13137.508247, voltage energy = 13374.365477, gap = 1678.8603394446308812
iteration 9: energy = 14349.742667 = 14349.742667, xb = 13126.740867, voltage energy = 13291.437173, gap = 1387.6981067639990215
iteration 10: energy = 13559.794414 = 13559.794414, xb = 13123.283024, voltage energy = 13218.481368, gap = 531.7097339199681301
iteration 11: energy = 13436.428568 = 13436.428568, xb = 13121.062339, voltage energy = 13197.842957, gap = 392.1468472823453340
iteration 12: energy = 13334.836631 = 13334.836631, xb = 13117.006896, voltage energy = 13215.401563, gap = 316.2244028409932071
iteration 13: energy = 13291.158859 = 13291.158859, xb = 13111.056743, voltage energy = 13205.351195, gap = 274.3965678804979689
iteration 14: energy = 13251.709263 = 13251.709263, xb = 13107.102466, voltage energy = 13138.660667, gap = 176.1649976729022455
iteration 15: energy = 13228.145570 = 13228.145570, xb = 13109.912571, voltage energy = 13140.151897, gap = 148.4723257864334300
iteration 16: energy = 13208.963776 = 13208.963776, xb = 13106.817542, voltage energy = 13134.487495, gap = 129.8161865513066004
iteration 17: energy = 13196.505879 = 13196.505879, xb = 13104.802173, voltage energy = 13116.189561, gap = 103.0910941478741734
iteration 18: energy = 13170.290778 = 13170.290778, xb = 13103.036237, voltage energy = 13114.466432, gap = 78.6847370086215960
iteration 19: energy = 13143.764538 = 13143.764538, xb = 13102.144940, voltage energy = 13117.544001, gap = 57.0186594706119649
iteration 20: energy = 13139.570416 = 13139.570416, xb = 13101.415018, voltage energy = 13106.501341, gap = 43.2417220910683682
iteration 21: energy = 13134.232599 = 13134.232599, xb = 13100.040848, voltage energy = 13109.781246, gap = 43.9321477644516563
iteration 22: energy = 13130.841571 = 13130.841571, xb = 13101.086768, voltage energy = 13104.497234, gap = 33.1652677934016538
iteration 23: energy = 13126.388032 = 13126.388032, xb = 13101.265807, voltage energy = 13104.825049, gap = 28.6814680975876399
iteration 24: energy = 13125.266279 = 13125.266279, xb = 13100.360206, voltage energy = 13101.854444, gap = 26.4003113003382168
iteration 25: energy = 13121.330766 = 13121.330766, xb = 13100.820393, voltage energy = 13102.930981, gap = 22.6209606996526418
iteration 26: energy = 13118.816220 = 13118.816220, xb = 13100.442922, voltage energy = 13101.960256, gap = 19.8906316085522121
iteration 27: energy = 13118.242958 = 13118.242958, xb = 13099.839055, voltage energy = 13100.770288, gap = 19.3351360464130266
iteration 28: energy = 13117.685159 = 13117.685159, xb = 13100.222943, voltage energy = 13101.027501, gap = 18.2667735527957120
iteration 29: energy = 13117.254960 = 13117.254960, xb = 13100.077066, voltage energy = 13100.686304, gap = 17.7871331509650190
iteration 30: energy = 13117.026689 = 13117.026689, xb = 13100.008680, voltage energy = 13100.613786, gap = 17.6231146550544509
iteration 31: energy = 13116.666577 = 13116.666577, xb = 13099.652050, voltage energy = 13099.839733, gap = 17.2022096331947978
iteration 32: energy = 13116.544132 = 13116.544132, xb = 13099.920325, voltage energy = 13100.245965, gap = 16.9494469321580254
iteration 33: energy = 13116.442300 = 13116.442300, xb = 13099.841800, voltage energy = 13100.077329, gap = 16.8360285455073608
iteration 34: energy = 13104.261110 = 13104.261110, xb = 13099.509163, voltage energy = 13099.528228, gap = 4.7710118796621828
iteration 35: energy = 13104.080694 = 13104.080694, xb = 13099.840046, voltage energy = 13100.063493, gap = 4.4640949277327309
iteration 36: energy = 13100.958905 = 13100.958905, xb = 13099.453904, voltage energy = 13100.452124, gap = 2.5032206276100624
iteration 37: energy = 13100.125473 = 13100.125473, xb = 13099.812603, voltage energy = 13099.982680, gap = 0.4829477494149614
iteration 38: energy = 13099.872182 = 13099.872182, xb = 13099.757041, voltage energy = 13099.879436, gap = 0.2375358164736099
iteration 39: energy = 13099.835952 = 13099.835952, xb = 13099.693614, voltage energy = 13099.716468, gap = 0.1651913766490907
iteration 40: energy = 13099.816397 = 13099.816397, xb = 13099.900844, voltage energy = 13100.149136, gap = 0.1638451134385832
iteration 41: energy = 13099.804136 = 13099.804136, xb = 13099.664529, voltage energy = 13099.654394, gap = 0.1294724874260282
iteration 42: energy = 13099.733455 = 13099.733455, xb = 13099.671245, voltage energy = 13099.672131, gap = 0.0630973908173473
iteration 43: energy = 13099.721038 = 13099.721038, xb = 13099.706241, voltage energy = 13099.734404, gap = 0.0429606453799352
iteration 44: energy = 13099.716596 = 13099.716596, xb = 13099.705692, voltage energy = 13099.727738, gap = 0.0329490866843116
iteration 45: energy = 13099.706785 = 13099.706785, xb = 13099.635434, voltage energy = 13099.587632, gap = 0.0235494675998780
iteration 46: energy = 13099.700202 = 13099.700202, xb = 13099.690898, voltage energy = 13099.696086, gap = 0.0144921062747017
iteration 47: energy = 13099.698132 = 13099.698132, xb = 13099.684927, voltage energy = 13099.683896, gap = 0.0121727856312646
iteration 48: energy = 13099.696665 = 13099.696665, xb = 13099.692397, voltage energy = 13099.697989, gap = 0.0098610821296461
iteration 49: energy = 13099.694731 = 13099.694731, xb = 13099.699593, voltage energy = 13099.712264, gap = 0.0078100170303514
iteration 50: energy = 13099.692132 = 13099.692132, xb = 13099.693104, voltage energy = 13099.698975, gap = 0.0048974926467054
iteration 51: energy = 13099.691457 = 13099.691457, xb = 13099.686397, voltage energy = 13099.685687, gap = 0.0043506408346730
iteration 52: energy = 13099.690732 = 13099.690732, xb = 13099.692228, voltage energy = 13099.696929, gap = 0.0032055255651358
iteration 53: energy = 13099.690533 = 13099.690533, xb = 13099.697422, voltage energy = 13099.707261, gap = 0.0029498151670850
iteration 54: energy = 13099.690381 = 13099.690380, xb = 13099.688019, voltage energy = 13099.688393, gap = 0.0027347081686457
iteration 55: energy = 13099.690115 = 13099.690115, xb = 13099.686621, voltage energy = 13099.685530, gap = 0.0024031934935920
iteration 56: energy = 13099.688651 = 13099.688651, xb = 13099.682530, voltage energy = 13099.677708, gap = 0.0012991466646781
iteration 57: energy = 13099.688184 = 13099.688183, xb = 13099.686913, voltage energy = 13099.686142, gap = 0.0004990659745090
iteration 58: energy = 13099.688094 = 13099.688094, xb = 13099.695026, voltage energy = 13099.702317, gap = 0.0003598110288294
iteration 59: energy = 13099.688061 = 13099.688061, xb = 13099.691873, voltage energy = 13099.696547, gap = 0.0008629952026240
iteration 60: energy = 13099.688033 = 13099.688033, xb = 13099.689439, voltage energy = 13099.691109, gap = 0.0002627436952025
linesolver
iteration 1: energy = 24950.829292 = 24950.829292, xb = 13617.598414, voltage energy = 18638.929454, gap = 16354.5619181103356823
iteration 2: energy = 21476.390810 = 21476.390810, xb = 13414.901915, voltage energy = 15423.495388, gap = 10070.0823673712711752
iteration 3: energy = 19183.670990 = 19183.670990, xb = 13289.732632, voltage energy = 14658.625640, gap = 7262.8313655024339823
iteration 4: energy = 17139.039514 = 17139.039514, xb = 13239.006980, voltage energy = 14366.179310, gap = 5027.2048655934795534
iteration 5: energy = 15931.612617 = 15931.612617, xb = 13190.603579, voltage energy = 13995.122160, gap = 3545.5276184092108451
iteration 6: energy = 15398.235540 = 15398.235540, xb = 13165.167433, voltage energy = 13519.304338, gap = 2587.2050122870550695
iteration 7: energy = 14791.381412 = 14791.381412, xb = 13158.040169, voltage energy = 13483.709354, gap = 1959.0104282821012021
iteration 8: energy = 14579.511357 = 14579.511357, xb = 13137.508247, voltage energy = 13374.365477, gap = 1678.8603394446308812
iteration 9: energy = 14349.742667 = 14349.742667, xb = 13126.740867, voltage energy = 13291.437173, gap = 1387.6981067639990215
iteration 10: energy = 13559.794414 = 13559.794414, xb = 13123.283024, voltage energy = 13218.481368, gap = 531.7097339199681301
