linesolver
iteration 1: energy = 1791.109092 = 1791.109092, xb = 1554.710055, voltage energy = 1603.103346, gap = 284.7923283318430094
iteration 2: energy = 1703.992717 = 1703.992717, xb = 1553.622955, voltage energy = 1573.031136, gap = 169.7779439041455589
iteration 3: energy = 1682.726709 = 1682.726709, xb = 1553.679203, voltage energy = 1557.213205, gap = 132.5815074665144948
iteration 4: energy = 1672.539010 = 1672.539010, xb = 1553.598081, voltage energy = 1557.300345, gap = 122.6431930311680389
iteration 5: energy = 1662.581400 = 1662.581400, xb = 1554.000297, voltage energy = 1559.697938, gap = 114.2787444142281856
iteration 6: energy = 1563.682383 = 1563.682383, xb = 1553.482701, voltage energy = 1554.204256, gap = 10.9212376977138774
iteration 7: energy = 1562.033968 = 1562.033968, xb = 1553.287202, voltage energy = 1553.920411, gap = 9.3799760121751206
iteration 8: energy = 1555.139019 = 1555.139019, xb = 1553.413791, voltage energy = 1553.939389, gap = 2.2508247235673480
iteration 9: energy = 1554.161886 = 1554.161886, xb = 1553.428440, voltage energy = 1553.545608, gap = 0.8506142904871012
iteration 10: energy = 1553.721590 = 1553.721590, xb = 1553.450412, voltage energy = 1553.510868, gap = 0.3316337299531824
iteration 11: energy = 1553.594287 = 1553.594287, xb = 1553.435302, voltage energy = 1553.477128, gap = 0.2008106807029435
iteration 12: energy = 1553.536437 = 1553.536437, xb = 1553.438578, voltage energy = 1553.479205, gap = 0.1384851220643668
iteration 13: energy = 1553.485107 = 1553.485107, xb = 1553.426100, voltage energy = 1553.432843, gap = 0.0657498178547939
iteration 14: energy = 1553.464040 = 1553.464040, xb = 1553.428617, voltage energy = 1553.436117, gap = 0.0429230729153005
iteration 15: energy = 1553.437706 = 1553.437706, xb = 1553.426677, voltage energy = 1553.434915, gap = 0.0192673221758923
iteration 16: energy = 1553.431179 = 1553.431179, xb = 1553.428006, voltage energy = 1553.433513, gap = 0.0086795418351358
iteration 17: energy = 1553.427205 = 1553.427205, xb = 1553.427524, voltage energy = 1553.431824, gap = 0.0039797944491511
iteration 18: energy = 1553.425917 = 1553.425917, xb = 1553.423906, voltage energy = 1553.424279, gap = 0.0023836701238906
linesolver
iteration 1: energy = 1791.109092 = 1791.109092, xb = 1554.710055, voltage energy = 1603.103346, gap = 284.7923283318430094
iteration 2: energy = 1703.992717 = 1703.992717, xb = 1553.622955, voltage energy = 1573.031136, gap = 169.7779439041455589
iteration 3: energy = 1682.726709 = 1682.726709, xb = 1553.679203, voltage energy = 1557.213205, gap = 132.5815074665144948
iteration 4: energy = 1672.539010 = 1672.539010, xb = 1553.598081, voltage energy = 1557.300345, gap = 122.6431930311680389
iteration 5: energy = 1662.581400 = 1662.581400, xb = 1554.000297, voltage energy = 1559.697938, gap = 114.2787444142281856
iteration 6: energy = 1563.682383 = 1563.682383, xb = 1553.482701, voltage energy = 1554.204256, gap = 10.9212376977138774
iteration 7: energy = 1562.033968 = 1562.033968, xb = 1553.287202, voltage energy = 1553.920411, gap = 9.3799760121751206
iteration 8: energy = 1555.139019 = 1555.139019, xb = 1553.413791, voltage energy = 1553.939389, gap = 2.2508247235673480
iteration 9: energy = 1554.161886 = 1554.161886, xb = 1553.428440, voltage energy = 1553.545608, gap = 0.8506142904871012
iteration 10: energy = 1553.721590 = 1553.721590, xb = 1553.450412, voltage energy = 1553.510868, gap = 0.3316337299531824
iteration 11: energy = 1553.594287 = 1553.594287, xb = 1553.435302, voltage energy = 1553.477128, gap = 0.2008106807029435
iteration 12: energy = 1553.536437 = 1553.536437, xb = 1553.438578, voltage energy = 1553.479205, gap = 0.1384851220643668
iteration 13: energy = 1553.485107 = 1553.485107, xb = 1553.426100, voltage energy = 1553.432843, gap = 0.0657498178547939
iteration 14: energy = 1553.464040 = 1553.464040, xb = 1553.428617, voltage energy = 1553.436117, gap = 0.0429230729153005
iteration 15: energy = 1553.437706 = 1553.437706, xb = 1553.426677, voltage energy = 1553.434915, gap = 0.0192673221758923
iteration 16: energy = 1553.431179 = 1553.431179, xb = 1553.428006, voltage energy = 1553.433513, gap = 0.0086795418351358
iteration 17: energy = 1553.427205 = 1553.427205, xb = 1553.427524, voltage energy = 1553.431824, gap = 0.0039797944491511
iteration 18: energy = 1553.425917 = 1553.425917, xb = 1553.423906, voltage energy = 1553.424279, gap = 0.0023836701238906
linesolver
iteration 1: energy = 1791.109092 = 1791.109092, xb = 1554.710055, voltage energy = 1603.103346, gap = 284.7923283318430094
iteration 2: energy = 1703.992717 = 1703.992717, xb = 1553.622955, voltage energy = 1573.031136, gap = 169.7779439041455589
iteration 3: energy = 1682.726709 = 1682.726709, xb = 1553.679203, voltage energy = 1557.213205, gap = 132.5815074665144948
iteration 4: energy = 1672.539010 = 1672.539010, xb = 1553.598081, voltage energy = 1557.300345, gap = 122.6431930311680389
iteration 5: energy = 1662.581400 = 1662.581400, xb = 1554.000297, voltage energy = 1559.697938, gap = 114.2787444142281856
iteration 6: energy = 1563.682383 = 1563.682383, xb = 1553.482701, voltage energy = 1554.204256, gap = 10.9212376977138774
iteration 7: energy = 1562.033968 = 1562.033968, xb = 1553.287202, voltage energy = 1553.920411, gap = 9.3799760121751206
iteration 8: energy = 1555.139019 = 1555.139019, xb = 1553.413791, voltage energy = 1553.939389, gap = 2.2508247235673480
iteration 9: energy = 1554.161886 = 1554.161886, xb = 1553.428440, voltage energy = 1553.545608, gap = 0.8506142904871012
iteration 10: energy = 1553.721590 = 1553.721590, xb = 1553.450412, voltage energy = 1553.510868, gap = 0.3316337299531824
iteration 11: energy = 1553.594287 = 1553.594287, xb = 1553.435302, voltage energy = 1553.477128, gap = 0.2008106807029435
iteration 12: energy = 1553.536437 = 1553.536437, xb = 1553.438578, voltage energy = 1553.479205, gap = 0.1384851220643668
iteration 13: energy = 1553.485107 = 1553.485107, xb = 1553.426100, voltage energy = 1553.432843, gap = 0.0657498178547939
iteration 14: energy = 1553.464040 = 1553.464040, xb = 1553.428617, voltage energy = 1553.436117, gap = 0.0429230729153005
iteration 15: energy = 1553.437706 = 1553.437706, xb = 1553.426677, voltage energy = 1553.434915, gap = 0.0192673221758923
iteration 16: energy = 1553.431179 = 1553.431179, xb = 1553.428006, voltage energy = 1553.433513, gap = 0.0086795418351358
iteration 17: energy = 1553.427205 = 1553.427205, xb = 1553.427524, voltage energy = 1553.431824, gap = 0.0039797944491511
iteration 18: energy = 1553.425917 = 1553.425917, xb = 1553.423906, voltage energy = 1553.424279, gap = 0.0023836701238906
linesolver
iteration 1: energy = 1791.109092 = 1791.109092, xb = 1554.710055, voltage energy = 1603.103346, gap = 284.7923283318430094
iteration 2: energy = 1703.992717 = 1703.992717, xb = 1553.622955, voltage energy = 1573.031136, gap = 169.7779439041455589
iteration 3: energy = 1682.726709 = 1682.726709, xb = 1553.679203, voltage energy = 1557.213205, gap = 132.5815074665144948
iteration 4: energy = 1672.539010 = 1672.539010, xb = 1553.598081, voltage energy = 1557.300345, gap = 122.6431930311680389
iteration 5: energy = 1662.581400 = 1662.581400, xb = 1554.000297, voltage energy = 1559.697938, gap = 114.2787444142281856
iteration 6: energy = 1563.682383 = 1563.682383, xb = 1553.482701, voltage energy = 1554.204256, gap = 10.9212376977138774
iteration 7: energy = 1562.033968 = 1562.033968, xb = 1553.287202, voltage energy = 1553.920411, gap = 9.3799760121751206
iteration 8: energy = 1555.139019 = 1555.139019, xb = 1553.413791, voltage energy = 1553.939389, gap = 2.2508247235673480
iteration 9: energy = 1554.161886 = 1554.161886, xb = 1553.428440, voltage energy = 1553.545608, gap = 0.8506142904871012
iteration 10: energy = 1553.721590 = 1553.721590, xb = 1553.450412, voltage energy = 1553.510868, gap = 0.3316337299531824
iteration 11: energy = 1553.594287 = 1553.594287, xb = 1553.435302, voltage energy = 1553.477128, gap = 0.2008106807029435
iteration 12: energy = 1553.536437 = 1553.536437, xb = 1553.438578, voltage energy = 1553.479205, gap = 0.1384851220643668
iteration 13: energy = 1553.485107 = 1553.485107, xb = 1553.426100, voltage energy = 1553.432843, gap = 0.0657498178547939
iteration 14: energy = 1553.464040 = 1553.464040, xb = 1553.428617, voltage energy = 1553.436117, gap = 0.0429230729153005
iteration 15: energy = 1553.437706 = 1553.437706, xb = 1553.426677, voltage energy = 1553.434915, gap = 0.0192673221758923
iteration 16: energy = 1553.431179 = 1553.431179, xb = 1553.428006, voltage energy = 1553.433513, gap = 0.0086795418351358
